ELM,GOTerm ID,GOTerm Title
LIG_PAM2_1,GO:0019904,protein domain specific binding
LIG_PAM2_1,GO:0016567,protein ubiquitination
LIG_PAM2_2,GO:0005829,cytosol
LIG_PAM2_2,GO:0017148,negative regulation of translation
LIG_PAM2_2,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
LIG_PAM2_2,GO:0019904,protein domain specific binding
LIG_PAM2_2,GO:0030529,ribonucleoprotein complex
LIG_PCNA_APIM_2,GO:0103053,1-ethyladenine demethylase activity
LIG_PCNA_APIM_2,GO:0005524,ATP binding
LIG_PCNA_APIM_2,GO:0006307,DNA dealkylation involved in DNA repair
LIG_PCNA_APIM_2,GO:0080111,DNA demethylation
LIG_PCNA_APIM_2,GO:0003678,DNA helicase activity
LIG_PCNA_APIM_2,GO:0006281,DNA repair
LIG_PCNA_APIM_2,GO:0043596,nuclear replication fork
LIG_PCNA_APIM_2,GO:0005654,nucleoplasm
LIG_PCNA_APIM_2,GO:0005634,nucleus
LIG_PCNA_PIPBox_1,GO:0003684,damaged DNA binding
LIG_PCNA_PIPBox_1,GO:0003886,DNA (cytosine-5-)-methyltransferase
LIG_PCNA_PIPBox_1,GO:0003887,DNA-directed DNA polymerase
LIG_PCNA_PIPBox_1,GO:0006306,DNA methylation
LIG_PCNA_PIPBox_1,GO:0006281,DNA repair
LIG_PCNA_PIPBox_1,GO:0006260,DNA replication
LIG_PCNA_PIPBox_1,GO:0043596,nuclear replication fork
LIG_PCNA_PIPBox_1,GO:0005634,nucleus
LIG_PCNA_TLS_4,GO:0034644,cellular response to UV
LIG_PCNA_TLS_4,GO:0003684,damaged DNA binding
LIG_PCNA_TLS_4,GO:0003887,DNA-directed DNA polymerase
LIG_PCNA_TLS_4,GO:0006281,DNA repair
LIG_PCNA_TLS_4,GO:0006260,DNA replication
LIG_PCNA_TLS_4,GO:0042276,error-prone translesion synthesis
LIG_PCNA_TLS_4,GO:0046872,metal ion binding
LIG_PCNA_TLS_4,GO:0016604,nuclear body
LIG_PCNA_TLS_4,GO:0005654,nucleoplasm
LIG_PCNA_TLS_4,GO:0005634,nucleus
LIG_PCNA_TLS_4,GO:0006974,Response to DNA damage stimulus
LIG_PCNA_TLS_4,GO:0019985,translesion synthesis
LIG_PCNA_yPIPBox_3,GO:1904162,5'-3' exodeoxyribonuclease activity involved in UV-damage excision repair
LIG_PCNA_yPIPBox_3,GO:0017108,5'-flap endonuclease activity
LIG_PCNA_yPIPBox_3,GO:0005524,ATP binding
LIG_PCNA_yPIPBox_3,GO:0006284,base-excision repair
LIG_PCNA_yPIPBox_3,GO:0003684,damaged DNA binding
LIG_PCNA_yPIPBox_3,GO:0043625,delta DNA polymerase complex
LIG_PCNA_yPIPBox_3,GO:0006277,DNA amplification
LIG_PCNA_yPIPBox_3,GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity
LIG_PCNA_yPIPBox_3,GO:0003677,DNA binding
LIG_PCNA_yPIPBox_3,GO:0003689,DNA clamp loader activity
LIG_PCNA_yPIPBox_3,GO:0008094,DNA-dependent ATPase activity
LIG_PCNA_yPIPBox_3,GO:0003887,DNA-directed DNA polymerase
LIG_PCNA_yPIPBox_3,GO:0003678,DNA helicase activity
LIG_PCNA_yPIPBox_3,GO:0032135,DNA insertion or deletion binding
LIG_PCNA_yPIPBox_3,GO:0006310,DNA recombination
LIG_PCNA_yPIPBox_3,GO:0006281,DNA repair
LIG_PCNA_yPIPBox_3,GO:0006260,DNA replication
LIG_PCNA_yPIPBox_3,GO:0006335,DNA replication-dependent nucleosome assembly
LIG_PCNA_yPIPBox_3,GO:0043137,"DNA replication, removal of RNA primer"
LIG_PCNA_yPIPBox_3,GO:0006271,DNA strand elongation involved in DNA replication
LIG_PCNA_yPIPBox_3,GO:1904161,DNA synthesis involved in UV-damage excision repair
LIG_PCNA_yPIPBox_3,GO:0004520,endodeoxyribonuclease activity
LIG_PCNA_yPIPBox_3,GO:0030983,mismatched DNA binding
LIG_PCNA_yPIPBox_3,GO:0006298,mismatch repair
LIG_PCNA_yPIPBox_3,GO:0032300,mismatch repair complex
LIG_PCNA_yPIPBox_3,GO:0043596,nuclear replication fork
LIG_PCNA_yPIPBox_3,GO:0006295,"nucleotide-excision repair, DNA incision, 3'-to lesion"
LIG_PCNA_yPIPBox_3,GO:0005634,nucleus
LIG_PCNA_yPIPBox_3,GO:0004844,uracil DNA N-glycosylase activity
LIG_PDZ_Class_1,GO:0005829,cytosol
LIG_PDZ_Class_1,GO:0009898,internal side of plasma membrane
LIG_PDZ_Class_1,GO:0030165,pdz-domain binding
LIG_PDZ_Class_1,GO:0005515,protein binding
LIG_PDZ_Class_1,GO:0019904,protein domain specific binding
LIG_PDZ_Class_1,GO:0007165,signal transduction
LIG_PDZ_Class_2,GO:0005829,cytosol
LIG_PDZ_Class_2,GO:0009898,internal side of plasma membrane
LIG_PDZ_Class_2,GO:0030165,pdz-domain binding
LIG_PDZ_Class_2,GO:0005515,protein binding
LIG_PDZ_Class_2,GO:0019904,protein domain specific binding
LIG_PDZ_Class_2,GO:0007165,signal transduction
LIG_PDZ_Class_3,GO:0005829,cytosol
LIG_PDZ_Class_3,GO:0009898,internal side of plasma membrane
LIG_PDZ_Class_3,GO:0030165,pdz-domain binding
LIG_PDZ_Class_3,GO:0005515,protein binding
LIG_PDZ_Class_3,GO:0019904,protein domain specific binding
LIG_PDZ_Class_3,GO:0007165,signal transduction
LIG_PDZ_Wminus1_1,GO:0098609,cell-cell adhesion
LIG_PDZ_Wminus1_1,GO:0005911,cell-cell junction
LIG_PDZ_Wminus1_1,GO:0005829,cytosol
LIG_PDZ_Wminus1_1,GO:0035329,hippo signaling cascade
LIG_PDZ_Wminus1_1,GO:0009898,internal side of plasma membrane
LIG_PDZ_Wminus1_1,GO:0030165,pdz-domain binding
LIG_PDZ_Wminus1_1,GO:0005515,protein binding
LIG_PDZ_Wminus1_1,GO:0019904,protein domain specific binding
LIG_PDZ_Wminus1_1,GO:0048167,regulation of synaptic plasticity
LIG_PDZ_Wminus1_1,GO:0007165,signal transduction
LIG_PDZ_Wminus1_1,GO:0045202,synapse
LIG_PDZ_Wminus1_1,GO:0070160,tight junction
LIG_PDZ_Wminus1_1,GO:0016055,Wnt receptor signaling pathway
LIG_PROFILIN_1,GO:0003779,actin binding
LIG_PROFILIN_1,GO:0015629,actin cytoskeleton
LIG_PROFILIN_1,GO:0030041,actin filament polymerization
LIG_PROFILIN_1,GO:0007010,cytoskeleton organization
LIG_PROFILIN_1,GO:0005829,cytosol
LIG_PROFILIN_1,GO:0005522,profilin binding
LIG_PROFILIN_1,GO:0051493,regulation of cytoskeleton organization
LIG_PTAP_UEV_1,GO:0005829,cytosol
LIG_PTAP_UEV_1,GO:0000813,ESCRT I complex
LIG_PTAP_UEV_1,GO:0044419,interspecies interaction between organisms
LIG_PTAP_UEV_1,GO:0046755,non-lytic viral budding
LIG_PTAP_UEV_1,GO:0005634,nucleus
LIG_PTAP_UEV_1,GO:0015031,protein transport
LIG_PTAP_UEV_1,GO:0043162,ubiquitin-dependent protein breakdown via the multivesicular body pathway
LIG_PTB_Apo_2,GO:0007155,cell-adhesion
LIG_PTB_Apo_2,GO:0016044,cellular membrane organization
LIG_PTB_Apo_2,GO:0016023,cytoplasmic membrane-bounded vesicle
LIG_PTB_Apo_2,GO:0005829,cytosol
LIG_PTB_Apo_2,GO:0008305,integrin
LIG_PTB_Apo_2,GO:0009898,internal side of plasma membrane
LIG_PTB_Apo_2,GO:0005515,protein binding
LIG_PTB_Apo_2,GO:0019904,protein domain specific binding
LIG_PTB_Apo_2,GO:0051425,PTB domain binding
LIG_PTB_Apo_2,GO:0043235,receptor complex
LIG_PTB_Apo_2,GO:0030334,regulation of cell migration
LIG_PTB_Apo_2,GO:0007169,transmembrane receptor protein tyrosine kinase signalimg pathway
LIG_PTB_Phospho_1,GO:0007155,cell-adhesion
LIG_PTB_Phospho_1,GO:0016044,cellular membrane organization
LIG_PTB_Phospho_1,GO:0016023,cytoplasmic membrane-bounded vesicle
LIG_PTB_Phospho_1,GO:0005829,cytosol
LIG_PTB_Phospho_1,GO:0008305,integrin
LIG_PTB_Phospho_1,GO:0009898,internal side of plasma membrane
LIG_PTB_Phospho_1,GO:0005515,protein binding
LIG_PTB_Phospho_1,GO:0019904,protein domain specific binding
LIG_PTB_Phospho_1,GO:0051425,PTB domain binding
LIG_PTB_Phospho_1,GO:0043235,receptor complex
LIG_PTB_Phospho_1,GO:0030334,regulation of cell migration
LIG_PTB_Phospho_1,GO:0007169,transmembrane receptor protein tyrosine kinase signalimg pathway
LIG_Pex14_1,GO:0005829,cytosol
LIG_Pex14_1,GO:0020015,glycosome
LIG_Pex14_1,GO:0005777,peroxisome
LIG_Pex14_1,GO:0016558,peroxisome matrix protein import
LIG_Pex14_1,GO:0000268,peroxisome targeting sequence binding
LIG_Pex14_1,GO:0005052,peroxisome targeting signal-1 receptor
LIG_Pex14_1,GO:0005515,protein binding
LIG_Pex14_1,GO:0006625,protein-peroxisome targeting
LIG_Pex14_2,GO:0005829,cytosol
LIG_Pex14_2,GO:0020015,glycosome
LIG_Pex14_2,GO:0015919,peroxisomal membrane transport
LIG_Pex14_2,GO:0005777,peroxisome
LIG_Pex14_2,GO:0016558,peroxisome matrix protein import
LIG_Pex14_2,GO:0033328,peroxisome membrane targeting sequence binding
LIG_Pex14_2,GO:0000268,peroxisome targeting sequence binding
LIG_Pex14_2,GO:0005052,peroxisome targeting signal-1 receptor
LIG_Pex14_2,GO:0005515,protein binding
LIG_Pex14_2,GO:0006625,protein-peroxisome targeting
LIG_Pex14_3,GO:0005829,cytosol
LIG_Pex14_3,GO:0019899,enzyme binding
LIG_Pex14_3,GO:0005622,intracellular
LIG_Pex14_3,GO:0005777,peroxisome
LIG_Pex14_3,GO:0016560,peroxisome receptor docking
LIG_Pex14_3,GO:0000268,peroxisome targeting sequence binding
LIG_Pex14_3,GO:0005052,peroxisome targeting signal-1 receptor
LIG_Pex14_3,GO:0045046,Protein import into peroxisome membrane
LIG_Pex14_3,GO:0047485,protein N-terminus binding
LIG_Pex14_3,GO:0006625,protein-peroxisome targeting
LIG_Pex14_4,GO:0005829,cytosol
LIG_Pex14_4,GO:0019899,enzyme binding
LIG_Pex14_4,GO:0005622,intracellular
LIG_Pex14_4,GO:0005777,peroxisome
LIG_Pex14_4,GO:0016560,peroxisome receptor docking
LIG_Pex14_4,GO:0000268,peroxisome targeting sequence binding
LIG_Pex14_4,GO:0005052,peroxisome targeting signal-1 receptor
LIG_Pex14_4,GO:0045046,Protein import into peroxisome membrane
LIG_Pex14_4,GO:0047485,protein N-terminus binding
LIG_Pex14_4,GO:0006625,protein-peroxisome targeting
LIG_Pex3_1,GO:0005829,cytosol
LIG_Pex3_1,GO:0020015,glycosome
LIG_Pex3_1,GO:0046860,"glycosome membrane, glycosomal membrane"
LIG_Pex3_1,GO:0015919,peroxisomal membrane transport
LIG_Pex3_1,GO:0005777,peroxisome
LIG_Pex3_1,GO:0005778,"peroxisome membrane, peroxisomal membrane"
LIG_Pex3_1,GO:0033328,peroxisome membrane targeting sequence binding
LIG_Pex3_1,GO:0000268,peroxisome targeting sequence binding
LIG_Pex3_1,GO:0005515,protein binding
LIG_Pex3_1,GO:0045046,Protein import into peroxisome membrane
LIG_Pex3_1,GO:0006625,protein-peroxisome targeting
LIG_RBL1_LxSxE_2,GO:0070176,DRM complex
LIG_RBL1_LxSxE_2,GO:0070314,G1 to G0 transition
LIG_RBL1_LxSxE_2,GO:0005654,nucleoplasm
LIG_RBL1_LxSxE_2,GO:0005634,nucleus
LIG_RBL1_LxSxE_2,GO:0005515,protein binding
LIG_RBL1_LxSxE_2,GO:0051726,Regulation of cell cycle
LIG_RBL1_LxSxE_2,GO:1903450,regulation of G1 to G0 transition
LIG_RBL1_LxSxE_2,GO:0006355,"Regulation of transcription, DNA-dependent"
LIG_RB_LxCxE_1,GO:0008283,cell proliferation
LIG_RB_LxCxE_1,GO:0000785,chromatin
LIG_RB_LxCxE_1,GO:0005634,nucleus
LIG_RB_LxCxE_1,GO:0035189,Rb-E2F complex
LIG_RB_LxCxE_1,GO:0051726,Regulation of cell cycle
LIG_RB_LxCxE_1,GO:0001558,regulation of cell growth
LIG_RB_LxCxE_1,GO:0003714,transcription co-repressor
LIG_RB_LxCxE_1,GO:0003700,transcription factor
LIG_RB_LxCxE_1,GO:0030528,transcription regulator
LIG_RB_LxCxE_1,GO:0140110,transcription regulator activity
LIG_RB_LxCxE_1,GO:0016032,viral life cycle
LIG_RB_pABgroove_1,GO:0006915,apoptosis
LIG_RB_pABgroove_1,GO:0005634,nucleus
LIG_RB_pABgroove_1,GO:0008284,positive regulation of cell proliferation
LIG_RB_pABgroove_1,GO:0005515,protein binding
LIG_RB_pABgroove_1,GO:0035189,Rb-E2F complex
LIG_RB_pABgroove_1,GO:0051726,Regulation of cell cycle
LIG_RB_pABgroove_1,GO:0045449,regulation of transcription
LIG_RB_pABgroove_1,GO:0005667,Transcription factor complex
LIG_RB_pABgroove_1,GO:0019048,Virus-host interaction
LIG_REV1ctd_RIR_1,GO:0003684,damaged DNA binding
LIG_REV1ctd_RIR_1,GO:0006281,DNA repair
LIG_REV1ctd_RIR_1,GO:0005654,nucleoplasm
LIG_REV1ctd_RIR_1,GO:0005634,nucleus
LIG_REV1ctd_RIR_1,GO:0005515,protein binding
LIG_REV1ctd_RIR_1,GO:0006974,Response to DNA damage stimulus
LIG_REV1ctd_RIR_1,GO:0019985,translesion synthesis
LIG_RPA_C_Plants,GO:0006281,DNA repair
LIG_RPA_C_Plants,GO:0006260,DNA replication
LIG_RPA_C_Plants,GO:0005662,DNA replication factor A complex
LIG_RPA_C_Plants,GO:0000724,double-strand break repair via homologous recombination
LIG_RPA_C_Plants,GO:0005654,nucleoplasm
LIG_RPA_C_Plants,GO:0006289,nucleotide-excision repair
LIG_RPA_C_Plants,GO:0005634,nucleus
LIG_RPA_C_Plants,GO:0016605,PML body
LIG_RPA_C_Plants,GO:0005515,protein binding
LIG_RPA_C_Plants,GO:0003697,single-stranded DNA binding
LIG_RPA_C_Plants,GO:0000723,Telomere maintenance
LIG_RPA_C_Plants,GO:0000722,telomere maintenance via recombination
LIG_RPA_C_Vert,GO:0006281,DNA repair
LIG_RPA_C_Vert,GO:0006260,DNA replication
LIG_RPA_C_Vert,GO:0005662,DNA replication factor A complex
LIG_RPA_C_Vert,GO:0000724,double-strand break repair via homologous recombination
LIG_RPA_C_Vert,GO:0005654,nucleoplasm
LIG_RPA_C_Vert,GO:0006289,nucleotide-excision repair
LIG_RPA_C_Vert,GO:0005634,nucleus
LIG_RPA_C_Vert,GO:0016605,PML body
LIG_RPA_C_Vert,GO:0005515,protein binding
LIG_RPA_C_Vert,GO:0003697,single-stranded DNA binding
LIG_RPA_C_Vert,GO:0000723,Telomere maintenance
LIG_RPA_C_Vert,GO:0000722,telomere maintenance via recombination
LIG_RRM_PRI_1,GO:0030530,heterogeneous nuclear ribonucleoprotein complex
LIG_RRM_PRI_1,GO:0006376,mRNA splice site selection
LIG_RRM_PRI_1,GO:0048025,"negative regulation of nuclear mRNA splicing, via spliceosome"
LIG_RRM_PRI_1,GO:0005634,nucleus
LIG_RRM_PRI_1,GO:0019904,protein domain specific binding
LIG_Rrp6Rrp47_Mtr4_1,GO:0034459,ATP-dependent 3'-5' RNA helicase activity
LIG_Rrp6Rrp47_Mtr4_1,GO:0005634,nucleus
LIG_Rrp6Rrp47_Mtr4_1,GO:0055114,oxidation-reduction process
LIG_Rrp6Rrp47_Mtr4_1,GO:0006396,RNA processing
LIG_Rrp6Rrp47_Mtr4_1,GO:0031499,TRAMP complex
LIG_RuBisCO_WRxxL_1,GO:0015977,carbon fixation
LIG_RuBisCO_WRxxL_1,GO:0009507,chloroplast
LIG_RuBisCO_WRxxL_1,GO:0009570,chloroplast stroma
LIG_RuBisCO_WRxxL_1,GO:0070925,organelle assembly
LIG_RuBisCO_WRxxL_1,GO:0009853,photorespiration
LIG_RuBisCO_WRxxL_1,GO:0015979,photosynthesis
LIG_RuBisCO_WRxxL_1,GO:0005515,protein binding
LIG_RuBisCO_WRxxL_1,GO:0044877,protein-containing complex binding
LIG_RuBisCO_WRxxL_1,GO:1990732,pyrenoid
LIG_RuBisCO_WRxxL_1,GO:1902115,regulation of organelle assembly
LIG_SH2_CRK,GO:0015629,actin cytoskeleton
LIG_SH2_CRK,GO:0007155,cell-adhesion
LIG_SH2_CRK,GO:0030154,cell differentiation
LIG_SH2_CRK,GO:0007166,cell surface receptor signaling pathway
LIG_SH2_CRK,GO:0005829,cytosol
LIG_SH2_CRK,GO:0018108,peptidyl-tyrosine phosphorylation
LIG_SH2_CRK,GO:0030335,positive regulation of cell migration
LIG_SH2_CRK,GO:0005515,protein binding
LIG_SH2_CRK,GO:0032956,regulation of actin cytoskeleton organization
LIG_SH2_CRK,GO:0005070,SH3/SH2 adaptor protei
LIG_SH2_CRK,GO:0007165,signal transduction
LIG_SH2_GRB2like,GO:0008283,cell proliferation
LIG_SH2_GRB2like,GO:0005829,cytosol
LIG_SH2_GRB2like,GO:0005769,Early endosome
LIG_SH2_GRB2like,GO:0070851,growth factor receptor binding
LIG_SH2_GRB2like,GO:0018108,peptidyl-tyrosine phosphorylation
LIG_SH2_GRB2like,GO:0008284,positive regulation of cell proliferation
LIG_SH2_GRB2like,GO:0005515,protein binding
LIG_SH2_GRB2like,GO:0042169,SH2-domain binding
LIG_SH2_GRB2like,GO:0005070,SH3/SH2 adaptor protei
LIG_SH2_GRB2like,GO:0007165,signal transduction
LIG_SH2_GRB2like,GO:0031295,T cell costimulation
LIG_SH2_GRB2like,GO:0050852,T cell receptor signaling pathway
LIG_SH2_GRB2like,GO:0005069,transmembrane receptor protein tyrosine kinase docking protein
LIG_SH2_GRB2like,GO:0007169,transmembrane receptor protein tyrosine kinase signalimg pathway
LIG_SH2_NCK_1,GO:0015629,actin cytoskeleton
LIG_SH2_NCK_1,GO:0075520,actin-dependent intracellular transport of virus
LIG_SH2_NCK_1,GO:0005829,cytosol
LIG_SH2_NCK_1,GO:0070851,growth factor receptor binding
LIG_SH2_NCK_1,GO:0020002,host cell plasma membrane
LIG_SH2_NCK_1,GO:0008286,insulin receptor signaling pathway
LIG_SH2_NCK_1,GO:0009898,internal side of plasma membrane
LIG_SH2_NCK_1,GO:0009405,pathogenesis
LIG_SH2_NCK_1,GO:0030838,positive regulation of actin filament polymerization
LIG_SH2_NCK_1,GO:0005515,protein binding
LIG_SH2_NCK_1,GO:0042169,SH2-domain binding
LIG_SH2_NCK_1,GO:0005070,SH3/SH2 adaptor protei
LIG_SH2_NCK_1,GO:0007165,signal transduction
LIG_SH2_NCK_1,GO:0050852,T cell receptor signaling pathway
LIG_SH2_NCK_1,GO:0048010,vascular endothelial growth factor receptor signaling pathway
LIG_SH2_PTP2,GO:0005829,cytosol
LIG_SH2_PTP2,GO:0007173,EGF receptor signaling pathway
LIG_SH2_PTP2,GO:0008286,insulin receptor signaling pathway
LIG_SH2_PTP2,GO:0042169,SH2-domain binding
LIG_SH2_SFK_2,GO:0005829,cytosol
LIG_SH2_SFK_2,GO:0009898,internal side of plasma membrane
LIG_SH2_SFK_2,GO:0005886,plasma membrane
LIG_SH2_SFK_2,GO:0005515,protein binding
LIG_SH2_SFK_2,GO:0007346,Regulation of Mitotic Cell Cycle
LIG_SH2_SFK_2,GO:0042169,SH2-domain binding
LIG_SH2_SFK_2,GO:0023052,signaling
LIG_SH2_SFK_2,GO:0007165,signal transduction
LIG_SH2_SFK_CTail_3,GO:0030154,cell differentiation
LIG_SH2_SFK_CTail_3,GO:0005829,cytosol
LIG_SH2_SFK_CTail_3,GO:0009898,internal side of plasma membrane
LIG_SH2_SFK_CTail_3,GO:0005886,plasma membrane
LIG_SH2_SFK_CTail_3,GO:0005515,protein binding
LIG_SH2_SFK_CTail_3,GO:0042058,regulation of epidermal growth factor receptor signaling pathway
LIG_SH2_SFK_CTail_3,GO:0007346,Regulation of Mitotic Cell Cycle
LIG_SH2_SFK_CTail_3,GO:0042169,SH2-domain binding
LIG_SH2_SFK_CTail_3,GO:0023052,signaling
LIG_SH2_SFK_CTail_3,GO:0007165,signal transduction
LIG_SH2_STAP1,GO:0042113,B cell activation
LIG_SH2_STAP1,GO:0050853,B cell receptor signaling pathway
LIG_SH2_STAP1,GO:0035556,intracellular signal transduction
LIG_SH2_STAP1,GO:0005886,plasma membrane
LIG_SH2_STAP1,GO:0005515,protein binding
LIG_SH2_STAP1,GO:0042169,SH2-domain binding
LIG_SH2_STAT3,GO:0005829,cytosol
LIG_SH2_STAT3,GO:0042169,SH2-domain binding
LIG_SH2_STAT5,GO:0005829,cytosol
LIG_SH2_STAT5,GO:0042169,SH2-domain binding
LIG_SH2_STAT6,GO:0005829,cytosol
LIG_SH2_STAT6,GO:0042169,SH2-domain binding
LIG_SH3_1,GO:0005488,Binding
LIG_SH3_1,GO:0007154,cell communication
LIG_SH3_1,GO:0008150,cell growth and/or maintenance
LIG_SH3_1,GO:0005829,cytosol
LIG_SH3_1,GO:0005925,focal adhesion
LIG_SH3_1,GO:0005886,plasma membrane
LIG_SH3_1,GO:0005515,protein binding
LIG_SH3_1,GO:0019904,protein domain specific binding
LIG_SH3_1,GO:0017124,SH3-domain binding
LIG_SH3_1,GO:0007165,signal transduction
LIG_SH3_2,GO:0005488,Binding
LIG_SH3_2,GO:0007154,cell communication
LIG_SH3_2,GO:0008150,cell growth and/or maintenance
LIG_SH3_2,GO:0005829,cytosol
LIG_SH3_2,GO:0005925,focal adhesion
LIG_SH3_2,GO:0005886,plasma membrane
LIG_SH3_2,GO:0005515,protein binding
LIG_SH3_2,GO:0019904,protein domain specific binding
LIG_SH3_2,GO:0017124,SH3-domain binding
LIG_SH3_2,GO:0007165,signal transduction
LIG_SH3_3,GO:0005488,Binding
LIG_SH3_3,GO:0007154,cell communication
LIG_SH3_3,GO:0008150,cell growth and/or maintenance
LIG_SH3_3,GO:0005829,cytosol
LIG_SH3_3,GO:0005925,focal adhesion
LIG_SH3_3,GO:0005886,plasma membrane
LIG_SH3_3,GO:0005515,protein binding
LIG_SH3_3,GO:0019904,protein domain specific binding
LIG_SH3_3,GO:0017124,SH3-domain binding
LIG_SH3_3,GO:0007165,signal transduction
LIG_SH3_4,GO:0005488,Binding
LIG_SH3_4,GO:0007154,cell communication
LIG_SH3_4,GO:0008150,cell growth and/or maintenance
LIG_SH3_4,GO:0005829,cytosol
LIG_SH3_4,GO:0005925,focal adhesion
LIG_SH3_4,GO:0005515,protein binding
LIG_SH3_4,GO:0019904,protein domain specific binding
LIG_SH3_4,GO:0017124,SH3-domain binding
LIG_SH3_4,GO:0007165,signal transduction
LIG_SH3_CIN85_PxpxPR_1,GO:0007015,actin filament organization
LIG_SH3_CIN85_PxpxPR_1,GO:0006915,apoptosis
LIG_SH3_CIN85_PxpxPR_1,GO:0042113,B cell activation
LIG_SH3_CIN85_PxpxPR_1,GO:0005856,cytoskeleton
LIG_SH3_CIN85_PxpxPR_1,GO:0007010,cytoskeleton organization
LIG_SH3_CIN85_PxpxPR_1,GO:0005829,cytosol
LIG_SH3_CIN85_PxpxPR_1,GO:0006897,endocytosis
LIG_SH3_CIN85_PxpxPR_1,GO:0044409,entry into host
LIG_SH3_CIN85_PxpxPR_1,GO:0009898,internal side of plasma membrane
LIG_SH3_CIN85_PxpxPR_1,GO:0098689,latency-replication decision
LIG_SH3_CIN85_PxpxPR_1,GO:0002092,positive regulation of receptor internalization
LIG_SH3_CIN85_PxpxPR_1,GO:0005515,protein binding
LIG_SH3_CIN85_PxpxPR_1,GO:0031623,receptor internalization
LIG_SH3_CIN85_PxpxPR_1,GO:0017124,SH3-domain binding
LIG_SH3_CIN85_PxpxPR_1,GO:0042110,T cell activation
LIG_SH3_CIN85_PxpxPR_1,GO:0019034,viral replication complex
LIG_SH3_CIN85_PxpxPR_1,GO:0046786,viral replication complex formation and maintenance
LIG_SH3_PxRPPK_7,GO:0005829,cytosol
LIG_SH3_PxRPPK_7,GO:0007173,EGF receptor signaling pathway
LIG_SH3_PxRPPK_7,GO:0008543,fibroblast growth factor receptor signaling pathway
LIG_SH3_PxRPPK_7,GO:0008286,insulin receptor signaling pathway
LIG_SH3_PxRPPK_7,GO:0019904,protein domain specific binding
LIG_SH3_PxRPPK_7,GO:0035591,signaling adaptor activity
LIG_SH3_PxRPPK_7,GO:0007165,signal transduction
LIG_SH3_PxRPPK_7,GO:0050852,T cell receptor signaling pathway
LIG_SH3_PxxDY_5,GO:0005488,Binding
LIG_SH3_PxxDY_5,GO:0007154,cell communication
LIG_SH3_PxxDY_5,GO:0008150,cell growth and/or maintenance
LIG_SH3_PxxDY_5,GO:0098562,cytoplasmic side of membrane
LIG_SH3_PxxDY_5,GO:0005829,cytosol
LIG_SH3_PxxDY_5,GO:0005886,plasma membrane
LIG_SH3_PxxDY_5,GO:0005515,protein binding
LIG_SH3_PxxDY_5,GO:0019904,protein domain specific binding
LIG_SH3_PxxDY_5,GO:0017124,SH3-domain binding
LIG_SH3_PxxDY_5,GO:0007165,signal transduction
LIG_SH3_PxxPPRxxK_8,GO:0005829,cytosol
LIG_SH3_PxxPPRxxK_8,GO:0019904,protein domain specific binding
LIG_SH3_PxxPPRxxK_8,GO:0035591,signaling adaptor activity
LIG_SH3_PxxPPRxxK_8,GO:0007165,signal transduction
LIG_SH3_PxxPPRxxK_8,GO:0050852,T cell receptor signaling pathway
LIG_SH3_PxxxRxxKP_6,GO:0005829,cytosol
LIG_SH3_PxxxRxxKP_6,GO:0045121,membrane raft
LIG_SH3_PxxxRxxKP_6,GO:0019904,protein domain specific binding
LIG_SH3_PxxxRxxKP_6,GO:0035591,signaling adaptor activity
LIG_SH3_PxxxRxxKP_6,GO:0007165,signal transduction
LIG_SH3_PxxxRxxKP_6,GO:0050852,T cell receptor signaling pathway
LIG_SH3_PxxxRxxKP_6,GO:0036398,TCR signalosome
LIG_SPRY_1,GO:0005829,cytosol
LIG_SPRY_1,GO:0035556,intracellular signal transduction
LIG_SPRY_1,GO:0001960,negative regulation of cytokine-mediated signaling pathway
LIG_SPRY_1,GO:0005515,protein binding
LIG_SPRY_1,GO:0000151,ubiquitin ligase complex
LIG_SUFU_1,GO:0005829,cytosol
LIG_SUFU_1,GO:0035301,Hedgehog signaling complex
LIG_SUFU_1,GO:0045879,negative regulation of smoothened signaling pathway
LIG_SUFU_1,GO:0005634,nucleus
LIG_SUFU_1,GO:0072372,primary cilium
LIG_SUFU_1,GO:0005515,protein binding
LIG_SUMO_SIM_anti_2,GO:0016604,nuclear body
LIG_SUMO_SIM_anti_2,GO:0005634,nucleus
LIG_SUMO_SIM_anti_2,GO:0016605,PML body
LIG_SUMO_SIM_anti_2,GO:0030578,PML body organization
LIG_SUMO_SIM_anti_2,GO:0060968,regulation of gene silencing
LIG_SUMO_SIM_anti_2,GO:0032880,regulation of protein localization
LIG_SUMO_SIM_anti_2,GO:0033233,regulation of protein sumoylation
LIG_SUMO_SIM_anti_2,GO:0032183,SUMO binding
LIG_SUMO_SIM_anti_2,GO:0032184,SUMO polymer binding
LIG_SUMO_SIM_par_1,GO:0016604,nuclear body
LIG_SUMO_SIM_par_1,GO:0005634,nucleus
LIG_SUMO_SIM_par_1,GO:0016605,PML body
LIG_SUMO_SIM_par_1,GO:0030578,PML body organization
LIG_SUMO_SIM_par_1,GO:0060968,regulation of gene silencing
LIG_SUMO_SIM_par_1,GO:0032880,regulation of protein localization
LIG_SUMO_SIM_par_1,GO:0033233,regulation of protein sumoylation
LIG_SUMO_SIM_par_1,GO:0032183,SUMO binding
